name,city,area,avgrating,totalratingsstring,cuisines,costfortwostrings,deliverytime,veg,address,diet,price_level,rag_text
The Biryani Experiment,Pune,Baner,4.3,50+ ratings,['Biryani' 'Hyderabadi' 'Indian' 'Kebabs' 'North Indian' 'South Indian' 'Andhra' 'Afghani' 'Combo' 'Desserts' 'Beverages' 'Punjabi' 'Kerala' 'Sweets' 'Arabian' 'Lucknowi' 'Parsi' 'Tandoor'],₹500 FOR TWO,68.0,False,Pisces Eservices Pvt Ltd Murkute ComplexNo.4285/2 Taluka-Haveli DistrictPune Near Hotel MahableshwarBaner Pune-411045,Non-Veg,Medium,Restaurant: The Biryani Experiment. Area: Baner. Cuisine: ['Biryani' 'Hyderabadi' 'Indian' 'Kebabs' 'North Indian' 'South Indian' 'Andhra' 'Afghani' 'Combo' 'Desserts' 'Beverages' 'Punjabi' 'Kerala' 'Sweets' 'Arabian' 'Lucknowi' 'Parsi' 'Tandoor']. Budget: Medium. Rating: 4.3. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 68.0 mins. Address: Pisces Eservices Pvt Ltd Murkute ComplexNo.4285/2 Taluka-Haveli DistrictPune Near Hotel MahableshwarBaner Pune-411045.
Magic bites,Pune,Vishrantwadi,--,Too Few Ratings,['Indian' 'Snacks' 'Fast Food' 'Chinese' 'Continental'],₹300 FOR TWO,65.0,False,37/1 Tingre Nagar Santosh Nagar Subhash Nagar Tingre Nagar Pune Maharashtra 411015 India,Non-Veg,Medium,Restaurant: Magic bites. Area: Vishrantwadi. Cuisine: ['Indian' 'Snacks' 'Fast Food' 'Chinese' 'Continental']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 65.0 mins. Address: 37/1 Tingre Nagar Santosh Nagar Subhash Nagar Tingre Nagar Pune Maharashtra 411015 India.
Paratha Envy,Pune,Baner,4.1,20+ ratings,['North Indian'],₹280 FOR TWO,72.0,False,1st Floor Pinnac Shivam Condominium Sr no/3/6/1 Baner Above Subway Pune 411045,Non-Veg,Low,Restaurant: Paratha Envy. Area: Baner. Cuisine: ['North Indian']. Budget: Low. Rating: 4.1. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 72.0 mins. Address: 1st Floor Pinnac Shivam Condominium Sr no/3/6/1 Baner Above Subway Pune 411045.
Mad About Chinese,Pune,Kothrud,3.2,20+ ratings,['Chinese'],₹300 FOR TWO,62.0,False,Mac Cafe Jijai Nagar Kothrud Pune Maharashtra 411029,Non-Veg,Medium,Restaurant: Mad About Chinese. Area: Kothrud. Cuisine: ['Chinese']. Budget: Medium. Rating: 3.2. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 62.0 mins. Address: Mac Cafe Jijai Nagar Kothrud Pune Maharashtra 411029.
PRAWN HUB,Pune,Baner,3.8,20+ ratings,['Seafood' 'Biryani'],₹800 FOR TWO,70.0,False,101 Shanti Niwas Building Behind Airtel 4G office opposite Mauli Garden Baner Pune Maharashtra 411045,Non-Veg,High,Restaurant: PRAWN HUB. Area: Baner. Cuisine: ['Seafood' 'Biryani']. Budget: High. Rating: 3.8. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 70.0 mins. Address: 101 Shanti Niwas Building Behind Airtel 4G office opposite Mauli Garden Baner Pune Maharashtra 411045.
Mother's tawa,Pune,Katraj,--,Too Few Ratings,['North Indian'],₹400 FOR TWO,83.0,False,B3/702 Lake Town Society Katraj PuneKatrajPune,Non-Veg,Medium,Restaurant: Mother's tawa. Area: Katraj. Cuisine: ['North Indian']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 83.0 mins. Address: B3/702 Lake Town Society Katraj PuneKatrajPune.
Hotel Al Zaika,Pune,kondhwa,3.6,50+ ratings,['North Indian' 'Fast Food' 'Chinese' 'Mughlai'],₹300 FOR TWO,71.0,False,SHOP NO.2 PRIME AVENUE S NO.11 HISSA NO.914A/1A/9 KONDHWA KHURD OPP KOOL HOME PUNE-411048 Haveli- South of Mutha River Pune PMC & Rural Maharashtra - 411048,Non-Veg,Medium,Restaurant: Hotel Al Zaika. Area: kondhwa. Cuisine: ['North Indian' 'Fast Food' 'Chinese' 'Mughlai']. Budget: Medium. Rating: 3.6. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 71.0 mins. Address: SHOP NO.2 PRIME AVENUE S NO.11 HISSA NO.914A/1A/9 KONDHWA KHURD OPP KOOL HOME PUNE-411048 Haveli- South of Mutha River Pune PMC & Rural Maharashtra - 411048.
Cafe Momos,Pune,Dhankawadi,4.3,100+ ratings,['Fast Food' 'Beverages'],₹200 FOR TWO,66.0,False,Shop 22 Bharati Vihar Society Bharti Vidyapeeth Katraj Pune,Non-Veg,Low,Restaurant: Cafe Momos. Area: Dhankawadi. Cuisine: ['Fast Food' 'Beverages']. Budget: Low. Rating: 4.3. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 66.0 mins. Address: Shop 22 Bharati Vihar Society Bharti Vidyapeeth Katraj Pune.
Mukul's Eastern Spice,Pune,Old Sangvi,4,500+ ratings,['North Indian' 'Chinese'],₹300 FOR TWO,63.0,False,Shitore NagarGanpati ChowkOld SanghviPune,Non-Veg,Medium,Restaurant: Mukul's Eastern Spice. Area: Old Sangvi. Cuisine: ['North Indian' 'Chinese']. Budget: Medium. Rating: 4. Reviews: 500+ ratings. Diet: Non-Veg. Delivery: 63.0 mins. Address: Shitore NagarGanpati ChowkOld SanghviPune.
Hotel Dattaprasad,Pune,Dhankawadi,3.9,20+ ratings,['Indian'],₹200 FOR TWO,71.0,False,Sarve No 34/12 House no 1385 Chandrabhaga niwasMaratha Society Dhankawadi Pune (M Corp),Non-Veg,Low,Restaurant: Hotel Dattaprasad. Area: Dhankawadi. Cuisine: ['Indian']. Budget: Low. Rating: 3.9. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 71.0 mins. Address: Sarve No 34/12 House no 1385 Chandrabhaga niwasMaratha Society Dhankawadi Pune (M Corp).
Delhi Kitchen,Pune,Aundh,4,100+ ratings,['Tandoor' 'North Indian' 'Biryani' 'Beverages' 'Desserts'],₹300 FOR TWO,69.0,False,Shop 1-4Nirmal ApartmentPark AvenueKotbagi Hospital Lanenear Marrakesh DP RoadAundhPune,Non-Veg,Medium,Restaurant: Delhi Kitchen. Area: Aundh. Cuisine: ['Tandoor' 'North Indian' 'Biryani' 'Beverages' 'Desserts']. Budget: Medium. Rating: 4. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 69.0 mins. Address: Shop 1-4Nirmal ApartmentPark AvenueKotbagi Hospital Lanenear Marrakesh DP RoadAundhPune.
Lazeez fast food,Pune,Kondhwa,--,Too Few Ratings,['Chinese'],₹450 FOR TWO,70.0,False,Sr No: 11 Zeenat Manzil opp life line hospital Kauser Baug Kondhwa Khurd Pune: 48,Non-Veg,Medium,Restaurant: Lazeez fast food. Area: Kondhwa. Cuisine: ['Chinese']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 70.0 mins. Address: Sr No: 11 Zeenat Manzil opp life line hospital Kauser Baug Kondhwa Khurd Pune: 48.
Filli Bites,Pune,Kondhwa,4.3,500+ ratings,['Arabian' 'Snacks' 'Fast Food'],₹200 FOR TWO,66.0,False,Building No. 67 S. Y. Garden opp Kausar Baugh Rd Kondhwa Pune Maharashtra 411048,Non-Veg,Low,Restaurant: Filli Bites. Area: Kondhwa. Cuisine: ['Arabian' 'Snacks' 'Fast Food']. Budget: Low. Rating: 4.3. Reviews: 500+ ratings. Diet: Non-Veg. Delivery: 66.0 mins. Address: Building No. 67 S. Y. Garden opp Kausar Baugh Rd Kondhwa Pune Maharashtra 411048.
Oye Kiddan,Pune,Kothrud,4.1,1000+ ratings,['Punjabi' 'North Indian' 'Desserts' 'Thalis' 'Combo'],₹200 FOR TWO,65.0,False,81/2 Bharati Nagar Part 1Near Pooja Park  opp MCDonalds  Kothrud  Pune : 411038,Non-Veg,Low,Restaurant: Oye Kiddan. Area: Kothrud. Cuisine: ['Punjabi' 'North Indian' 'Desserts' 'Thalis' 'Combo']. Budget: Low. Rating: 4.1. Reviews: 1000+ ratings. Diet: Non-Veg. Delivery: 65.0 mins. Address: 81/2 Bharati Nagar Part 1Near Pooja Park  opp MCDonalds  Kothrud  Pune : 411038.
TGC: The Gargis Cafe,Pune,Old Sangvi,--,Too Few Ratings,['Fast Food' 'Mexican' 'Beverages' 'Desserts'],₹300 FOR TWO,74.0,False,Shop no. 2 krushnakant apartments Spicer College Rd opp. Jalsa Hotel Shitole Nagar Old Sangvi Maharashtra 411027,Non-Veg,Medium,Restaurant: TGC: The Gargis Cafe. Area: Old Sangvi. Cuisine: ['Fast Food' 'Mexican' 'Beverages' 'Desserts']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 74.0 mins. Address: Shop no. 2 krushnakant apartments Spicer College Rd opp. Jalsa Hotel Shitole Nagar Old Sangvi Maharashtra 411027.
