name,city,area,avgrating,totalratingsstring,cuisines,costfortwostrings,deliverytime,veg,address,diet,price_level,rag_text
Wah ji Wah ( budhvihar),Delhi,Budh Vihar,3.8,1000+ ratings,['Indian' 'Chinese'],₹250 FOR TWO,21.0,False,A1/36 surya market Budhvihar phase -1Main kanjhawala road  near anubhav Vatika,Non-Veg,Low,Restaurant: Wah ji Wah ( budhvihar). Area: Budh Vihar. Cuisine: ['Indian' 'Chinese']. Budget: Low. Rating: 3.8. Reviews: 1000+ ratings. Diet: Non-Veg. Delivery: 21.0 mins. Address: A1/36 surya market Budhvihar phase -1Main kanjhawala road  near anubhav Vatika.
Wah Bhai Wah,Delhi,Sector 4 Rohini,3.8,500+ ratings,['North Indian' 'Chinese' 'Tandoor' 'Beverages'],₹200 FOR TWO,27.0,True,A 1/168 & 169 Sector 4 Rohini New Delhi,Veg,Low,Restaurant: Wah Bhai Wah. Area: Sector 4 Rohini. Cuisine: ['North Indian' 'Chinese' 'Tandoor' 'Beverages']. Budget: Low. Rating: 3.8. Reviews: 500+ ratings. Diet: Veg. Delivery: 27.0 mins. Address: A 1/168 & 169 Sector 4 Rohini New Delhi.
Burger King,Delhi,Rohini,4.3,1000+ ratings,['American' 'Fast Food'],₹350 FOR TWO,35.0,False,Unit 21-24 Ground Floor D Mall Twin District Center Rohini New Delhi,Non-Veg,Medium,Restaurant: Burger King. Area: Rohini. Cuisine: ['American' 'Fast Food']. Budget: Medium. Rating: 4.3. Reviews: 1000+ ratings. Diet: Non-Veg. Delivery: 35.0 mins. Address: Unit 21-24 Ground Floor D Mall Twin District Center Rohini New Delhi.
Behrouz Biryani,Delhi,Rohini,4.2,500+ ratings,['Biryani' 'Mughlai' 'Lucknowi' 'Hyderabadi' 'Kebabs' 'North Indian' 'Persian' 'Desserts'],₹500 FOR TWO,38.0,False,Plot 8 Ground Floor Sachdeva Tower Sector 8 Rohini New Delhi 110085,Non-Veg,Medium,Restaurant: Behrouz Biryani. Area: Rohini. Cuisine: ['Biryani' 'Mughlai' 'Lucknowi' 'Hyderabadi' 'Kebabs' 'North Indian' 'Persian' 'Desserts']. Budget: Medium. Rating: 4.2. Reviews: 500+ ratings. Diet: Non-Veg. Delivery: 38.0 mins. Address: Plot 8 Ground Floor Sachdeva Tower Sector 8 Rohini New Delhi 110085.
Nivetha Dosa Corner,Delhi,Rohini,4.1,100+ ratings,['South Indian'],₹150 FOR TWO,31.0,True,Shop 349 Block A 1 Dividing Road 6 & 7 Rohini New Delhi,Veg,Low,Restaurant: Nivetha Dosa Corner. Area: Rohini. Cuisine: ['South Indian']. Budget: Low. Rating: 4.1. Reviews: 100+ ratings. Diet: Veg. Delivery: 31.0 mins. Address: Shop 349 Block A 1 Dividing Road 6 & 7 Rohini New Delhi.
Pizzallo Hot,Delhi,Sector 3 Rohini,3,20+ ratings,['Italian' 'Pizzas'],₹400 FOR TWO,27.0,True,F 22/1 Rohini Sector 3 Near Gopal Chole Bhature,Veg,Medium,Restaurant: Pizzallo Hot. Area: Sector 3 Rohini. Cuisine: ['Italian' 'Pizzas']. Budget: Medium. Rating: 3. Reviews: 20+ ratings. Diet: Veg. Delivery: 27.0 mins. Address: F 22/1 Rohini Sector 3 Near Gopal Chole Bhature.
Kwality Walls Frozen Dessert & Ice Cream Shop,Delhi,Pitam Pura,4.6,500+ ratings,['Desserts' 'Ice Cream'],₹100 FOR TWO,29.0,True,JMS enterprises GF 26-c Pritmpura Near Agarsen Bhawan North West Delhi-110034,Veg,Low,Restaurant: Kwality Walls Frozen Dessert & Ice Cream Shop. Area: Pitam Pura. Cuisine: ['Desserts' 'Ice Cream']. Budget: Low. Rating: 4.6. Reviews: 500+ ratings. Diet: Veg. Delivery: 29.0 mins. Address: JMS enterprises GF 26-c Pritmpura Near Agarsen Bhawan North West Delhi-110034.
Kushal Bhojnalaya,Delhi,Sector 2 Rohini,4.2,100+ ratings,['North Indian'],₹200 FOR TWO,29.0,True,S 6 14  CSC 4  DDA Market  Sector 2  Rohini  New Delhi,Veg,Low,Restaurant: Kushal Bhojnalaya. Area: Sector 2 Rohini. Cuisine: ['North Indian']. Budget: Low. Rating: 4.2. Reviews: 100+ ratings. Diet: Veg. Delivery: 29.0 mins. Address: S 6 14  CSC 4  DDA Market  Sector 2  Rohini  New Delhi.
Your's Pizza,Delhi,Sector 2 Rohini,3.5,100+ ratings,['Italian'],₹400 FOR TWO,29.0,False,283AMangolpur KalanSector-2RohiniDelhi-110085,Non-Veg,Medium,Restaurant: Your's Pizza. Area: Sector 2 Rohini. Cuisine: ['Italian']. Budget: Medium. Rating: 3.5. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 29.0 mins. Address: 283AMangolpur KalanSector-2RohiniDelhi-110085.
Pooran's Ambala Wale,Delhi,Sector 14 Rohini,4,100+ ratings,['North Indian' 'Chinese'],₹250 FOR TWO,48.0,False,G12 RG Complex 2prashant viharsect 14 near balaji mandir New Delhi,Non-Veg,Low,Restaurant: Pooran's Ambala Wale. Area: Sector 14 Rohini. Cuisine: ['North Indian' 'Chinese']. Budget: Low. Rating: 4. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 48.0 mins. Address: G12 RG Complex 2prashant viharsect 14 near balaji mandir New Delhi.
Wong's Kitchen,Delhi,Sector 9 Rohini,3.8,500+ ratings,['Chinese' 'Fast Food' 'Asian'],₹250 FOR TWO,37.0,False,G-6465 RG mall Rohini sector -9 delhi,Non-Veg,Low,Restaurant: Wong's Kitchen. Area: Sector 9 Rohini. Cuisine: ['Chinese' 'Fast Food' 'Asian']. Budget: Low. Rating: 3.8. Reviews: 500+ ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: G-6465 RG mall Rohini sector -9 delhi.
KFC,Delhi,Rohini,4.3,100+ ratings,['American' 'Snacks'],₹400 FOR TWO,35.0,False,Plot No-15 Block No- X Shop No-G1 to 8 and 10 District Centre Manglam Place Sector-3 Rohini New delhi,Non-Veg,Medium,Restaurant: KFC. Area: Rohini. Cuisine: ['American' 'Snacks']. Budget: Medium. Rating: 4.3. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 35.0 mins. Address: Plot No-15 Block No- X Shop No-G1 to 8 and 10 District Centre Manglam Place Sector-3 Rohini New delhi.
Shut Up & Eat,Delhi,Pitam Pura,4.1,100+ ratings,['Indian'],₹250 FOR TWO,27.0,False,shop no. 23 garg plaza sainik vihar,Non-Veg,Low,Restaurant: Shut Up & Eat. Area: Pitam Pura. Cuisine: ['Indian']. Budget: Low. Rating: 4.1. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 27.0 mins. Address: shop no. 23 garg plaza sainik vihar.
MY SHOP Sector-7,Delhi,Sector 7 Rohini,4.1,100+ ratings,['Fast Food' 'Italian' 'American' 'Beverages'],₹300 FOR TWO,31.0,True,Shop 3 Plot 69 Sector 6/7 Opposite Kapil Dental Clinic Rohini New Delhi,Veg,Medium,Restaurant: MY SHOP Sector-7. Area: Sector 7 Rohini. Cuisine: ['Fast Food' 'Italian' 'American' 'Beverages']. Budget: Medium. Rating: 4.1. Reviews: 100+ ratings. Diet: Veg. Delivery: 31.0 mins. Address: Shop 3 Plot 69 Sector 6/7 Opposite Kapil Dental Clinic Rohini New Delhi.
Vaishno rasoi,Delhi,Prashant Vihar Rohini,3.9,100+ ratings,['North Indian'],₹300 FOR TWO,48.0,True,G-31G/FPVRprashant vihar sec-14 rohini-85,Veg,Medium,Restaurant: Vaishno rasoi. Area: Prashant Vihar Rohini. Cuisine: ['North Indian']. Budget: Medium. Rating: 3.9. Reviews: 100+ ratings. Diet: Veg. Delivery: 48.0 mins. Address: G-31G/FPVRprashant vihar sec-14 rohini-85.
Keventers - Milkshakes and Desserts,Delhi,Rohini,4.4,100+ ratings,['Beverages' 'Ice Cream' 'Desserts' 'Healthy Food'],₹300 FOR TWO,35.0,True,Shop no. - 10unity one mall ground floor near rohini West metro station sector - 10rohini delhi - 110085,Veg,Medium,Restaurant: Keventers - Milkshakes and Desserts. Area: Rohini. Cuisine: ['Beverages' 'Ice Cream' 'Desserts' 'Healthy Food']. Budget: Medium. Rating: 4.4. Reviews: 100+ ratings. Diet: Veg. Delivery: 35.0 mins. Address: Shop no. - 10unity one mall ground floor near rohini West metro station sector - 10rohini delhi - 110085.
Khalsa Dhaba,Delhi,Rohini,--,Too Few Ratings,['North Indian'],₹500 FOR TWO,35.0,False,27 CSC 3 Pocket 5 Sector 2 Rohini New Delhi,Non-Veg,Medium,Restaurant: Khalsa Dhaba. Area: Rohini. Cuisine: ['North Indian']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 35.0 mins. Address: 27 CSC 3 Pocket 5 Sector 2 Rohini New Delhi.
Food of Dreams,Delhi,Sector 16 Rohini,4,100+ ratings,['North Indian' 'Chinese'],₹300 FOR TWO,51.0,False,Shop No 31 and 32 Ground floor CSC 6 Sector 16 Rohini New Delhi 110085,Non-Veg,Medium,Restaurant: Food of Dreams. Area: Sector 16 Rohini. Cuisine: ['North Indian' 'Chinese']. Budget: Medium. Rating: 4. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 51.0 mins. Address: Shop No 31 and 32 Ground floor CSC 6 Sector 16 Rohini New Delhi 110085.
The pizza point,Delhi,Rohini,--,Too Few Ratings,['Chinese' 'Pastas' 'Pizzas'],₹250 FOR TWO,33.0,True,B-1035 Main Avantika Market Near Police Booth & Mother Diary Rohini Sector-1 New Delhi- 110085,Veg,Low,Restaurant: The pizza point. Area: Rohini. Cuisine: ['Chinese' 'Pastas' 'Pizzas']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Veg. Delivery: 33.0 mins. Address: B-1035 Main Avantika Market Near Police Booth & Mother Diary Rohini Sector-1 New Delhi- 110085.
Veerji Malai Chaap Wale (Rohini),Delhi,Sector 6 Rohini,3.8,500+ ratings,['North Indian' 'Snacks'],₹400 FOR TWO,28.0,False,Shop no 1 Block F Pocket 24 Sector 7 Rohini North West Delhi- 110085,Non-Veg,Medium,Restaurant: Veerji Malai Chaap Wale (Rohini). Area: Sector 6 Rohini. Cuisine: ['North Indian' 'Snacks']. Budget: Medium. Rating: 3.8. Reviews: 500+ ratings. Diet: Non-Veg. Delivery: 28.0 mins. Address: Shop no 1 Block F Pocket 24 Sector 7 Rohini North West Delhi- 110085.
Bowlsome,Delhi,Pitam Pura,3.9,100+ ratings,['Asian' 'North Indian' 'Continental' 'Healthy Food' 'Punjabi' 'Home Food' 'Oriental' 'Desserts' 'Beverages' 'Pan-Asian' 'Bengali' 'Mangalorean' 'Kashmiri' 'Lucknowi' 'Chinese' 'Sweets' 'Kebabs' 'Combo' 'Rajasthani' 'Awadhi'],₹250 FOR TWO,35.0,False,Vardhman Premium Mall Deepali Pitampura opposite Kali Mata Mandir Delhi-110034,Non-Veg,Low,Restaurant: Bowlsome. Area: Pitam Pura. Cuisine: ['Asian' 'North Indian' 'Continental' 'Healthy Food' 'Punjabi' 'Home Food' 'Oriental' 'Desserts' 'Beverages' 'Pan-Asian' 'Bengali' 'Mangalorean' 'Kashmiri' 'Lucknowi' 'Chinese' 'Sweets' 'Kebabs' 'Combo' 'Rajasthani' 'Awadhi']. Budget: Low. Rating: 3.9. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 35.0 mins. Address: Vardhman Premium Mall Deepali Pitampura opposite Kali Mata Mandir Delhi-110034.
Cake Studio-100% Veg,Delhi,Sector 1 Rohini,3.8,100+ ratings,['Bakery' 'Chinese' 'Snacks' 'Desserts'],₹99 FOR TWO,28.0,True,B-948 sector 1rohini Avantika. ( Near masjid) new delhi,Veg,Low,Restaurant: Cake Studio-100% Veg. Area: Sector 1 Rohini. Cuisine: ['Bakery' 'Chinese' 'Snacks' 'Desserts']. Budget: Low. Rating: 3.8. Reviews: 100+ ratings. Diet: Veg. Delivery: 28.0 mins. Address: B-948 sector 1rohini Avantika. ( Near masjid) new delhi.
Haunted Kitchen,Delhi,Rohini,--,Too Few Ratings,['Indian' 'Pizzas' 'Biryani' 'Beverages'],₹150 FOR TWO,36.0,True,283AMangopure KalanSec-2Rohini Rohini North  West  Delhi-110085,Veg,Low,Restaurant: Haunted Kitchen. Area: Rohini. Cuisine: ['Indian' 'Pizzas' 'Biryani' 'Beverages']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Veg. Delivery: 36.0 mins. Address: 283AMangopure KalanSec-2Rohini Rohini North  West  Delhi-110085.
The Hungry Street,Delhi,Rohini,--,Too Few Ratings,['Continental' 'Snacks' 'Fast Food'],₹200 FOR TWO,46.0,False,House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085,Non-Veg,Low,Restaurant: The Hungry Street. Area: Rohini. Cuisine: ['Continental' 'Snacks' 'Fast Food']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 46.0 mins. Address: House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085.
Pao Ji Aamchi Mumbai Se,Delhi,Rohini,3.1,50+ ratings,['Indian' 'Snacks' 'Street Food' 'Fast Food'],₹150 FOR TWO,35.0,False,House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 New Delhi,Non-Veg,Low,Restaurant: Pao Ji Aamchi Mumbai Se. Area: Rohini. Cuisine: ['Indian' 'Snacks' 'Street Food' 'Fast Food']. Budget: Low. Rating: 3.1. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 35.0 mins. Address: House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 New Delhi.
Guruh Cakes (100% veg),Delhi,Sector 1 Rohini,3.7,100+ ratings,['Bakery' 'Desserts' 'Fast Food' 'Chinese' 'Snacks'],₹150 FOR TWO,28.0,False,B-948 SECTOR-1 ROHINI NEW DELHI 110085,Non-Veg,Low,Restaurant: Guruh Cakes (100% veg). Area: Sector 1 Rohini. Cuisine: ['Bakery' 'Desserts' 'Fast Food' 'Chinese' 'Snacks']. Budget: Low. Rating: 3.7. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 28.0 mins. Address: B-948 SECTOR-1 ROHINI NEW DELHI 110085.
Spice n curry,Delhi,Prashant Vihar Rohini,3.9,100+ ratings,['Chinese' 'North Indian'],₹300 FOR TWO,54.0,True,G-31G/F-PVR FUN CITY MALL PRASHANT VIHARSEC-14ROHINI-85,Veg,Medium,Restaurant: Spice n curry. Area: Prashant Vihar Rohini. Cuisine: ['Chinese' 'North Indian']. Budget: Medium. Rating: 3.9. Reviews: 100+ ratings. Diet: Veg. Delivery: 54.0 mins. Address: G-31G/F-PVR FUN CITY MALL PRASHANT VIHARSEC-14ROHINI-85.
Mr Naan & Mrs Curry,Delhi,Rohini,--,Too Few Ratings,['Punjabi' 'North Indian' 'Indian'],₹200 FOR TWO,44.0,False,House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085,Non-Veg,Low,Restaurant: Mr Naan & Mrs Curry. Area: Rohini. Cuisine: ['Punjabi' 'North Indian' 'Indian']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 44.0 mins. Address: House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085.
The Mealbox,Delhi,Rohini,--,Too Few Ratings,['Thalis' 'Punjabi' 'North Indian' 'Indian'],₹200 FOR TWO,38.0,False,House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085,Non-Veg,Low,Restaurant: The Mealbox. Area: Rohini. Cuisine: ['Thalis' 'Punjabi' 'North Indian' 'Indian']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 38.0 mins. Address: House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085.
Mealizer,Delhi,Rohini,--,Too Few Ratings,['Chinese'],₹300 FOR TWO,36.0,False,MEALIZER DELIGHT IN EVERY BITE  D-15/29 SHOP NO.1 SECTTOR-3  ROSHINI NORTH WEST DELHI  Rohini North West   Delhi 110085,Non-Veg,Medium,Restaurant: Mealizer. Area: Rohini. Cuisine: ['Chinese']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 36.0 mins. Address: MEALIZER DELIGHT IN EVERY BITE  D-15/29 SHOP NO.1 SECTTOR-3  ROSHINI NORTH WEST DELHI  Rohini North West   Delhi 110085.
Wat A Paratha,Delhi,Rohini,--,Too Few Ratings,['Punjabi' 'North Indian' 'Indian'],₹200 FOR TWO,37.0,False,House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085,Non-Veg,Low,Restaurant: Wat A Paratha. Area: Rohini. Cuisine: ['Punjabi' 'North Indian' 'Indian']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085.
Chinese by Heart,Delhi,Rohini,4.1,20+ ratings,['Chinese' 'Asian' 'Snacks' 'Fast Food'],₹200 FOR TWO,37.0,False,House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085,Non-Veg,Low,Restaurant: Chinese by Heart. Area: Rohini. Cuisine: ['Chinese' 'Asian' 'Snacks' 'Fast Food']. Budget: Low. Rating: 4.1. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085.
Mr Paratha,Delhi,Rohini,3.9,20+ ratings,['Punjabi' 'North Indian' 'Indian'],₹200 FOR TWO,37.0,False,House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085,Non-Veg,Low,Restaurant: Mr Paratha. Area: Rohini. Cuisine: ['Punjabi' 'North Indian' 'Indian']. Budget: Low. Rating: 3.9. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085.
Lala Pakode Wala,Delhi,Rohini,4.4,20+ ratings,['Snacks' 'Fast Food' 'Punjabi'],₹200 FOR TWO,37.0,False,House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085,Non-Veg,Low,Restaurant: Lala Pakode Wala. Area: Rohini. Cuisine: ['Snacks' 'Fast Food' 'Punjabi']. Budget: Low. Rating: 4.4. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085.
Haandiwala,Delhi,Rohini,--,Too Few Ratings,['Punjabi' 'North Indian' 'Indian'],₹200 FOR TWO,37.0,False,House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085,Non-Veg,Low,Restaurant: Haandiwala. Area: Rohini. Cuisine: ['Punjabi' 'North Indian' 'Indian']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085.
Thaaliwalaa,Delhi,Rohini,4,20+ ratings,['Punjabi' 'North Indian' 'Indian' 'Thalis'],₹200 FOR TWO,36.0,False,House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085,Non-Veg,Low,Restaurant: Thaaliwalaa. Area: Rohini. Cuisine: ['Punjabi' 'North Indian' 'Indian' 'Thalis']. Budget: Low. Rating: 4. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 36.0 mins. Address: House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085.
Punjab Chicken Corner,Delhi,Rohini,--,Too Few Ratings,['Punjabi' 'North Indian' 'Tandoor' 'Chinese'],₹300 FOR TWO,34.0,False,35G.FBLOCK-APKT-2SEC-3 ROHINI DELHI Rohini North West  Delhi 110085,Non-Veg,Medium,Restaurant: Punjab Chicken Corner. Area: Rohini. Cuisine: ['Punjabi' 'North Indian' 'Tandoor' 'Chinese']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 34.0 mins. Address: 35G.FBLOCK-APKT-2SEC-3 ROHINI DELHI Rohini North West  Delhi 110085.
Murthalwala,Delhi,Rohini,4.2,20+ ratings,['Punjabi' 'North Indian' 'Indian'],₹200 FOR TWO,37.0,False,House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085,Non-Veg,Low,Restaurant: Murthalwala. Area: Rohini. Cuisine: ['Punjabi' 'North Indian' 'Indian']. Budget: Low. Rating: 4.2. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: House No-151 1st floor village mangolpur kalan Landmark near Jain sweets Rohini sec -2 110085.
DHAAM kitchen,Delhi,Rohini,--,Too Few Ratings,['Indian' 'North Indian' 'Fast Food'],₹300 FOR TWO,47.0,True,B8-72 Pocket B9 Pocket 8 Sector 3B Rohini Delhi 110085 India,Veg,Medium,Restaurant: DHAAM kitchen. Area: Rohini. Cuisine: ['Indian' 'North Indian' 'Fast Food']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Veg. Delivery: 47.0 mins. Address: B8-72 Pocket B9 Pocket 8 Sector 3B Rohini Delhi 110085 India.
VARIATION (Rohini),Delhi,Sector 3 Rohini,4.1,100+ ratings,['Chinese' 'Beverages' 'Fast Food'],₹350 FOR TWO,31.0,False,PROP.NO-19 BLOCK AND POCKET D-15 SECTOR-3 ROHINI DELHI RITHALA Rohini North West    Delhi-110085,Non-Veg,Medium,Restaurant: VARIATION (Rohini). Area: Sector 3 Rohini. Cuisine: ['Chinese' 'Beverages' 'Fast Food']. Budget: Medium. Rating: 4.1. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 31.0 mins. Address: PROP.NO-19 BLOCK AND POCKET D-15 SECTOR-3 ROHINI DELHI RITHALA Rohini North West    Delhi-110085.
Madhu's Kitchen,Delhi,Rohini,4,20+ ratings,['North Indian' 'Indian'],₹200 FOR TWO,47.0,False,97-98 1st floor B-9 Rohini Sec 4 Rohini New Delhi110085,Non-Veg,Low,Restaurant: Madhu's Kitchen. Area: Rohini. Cuisine: ['North Indian' 'Indian']. Budget: Low. Rating: 4. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 47.0 mins. Address: 97-98 1st floor B-9 Rohini Sec 4 Rohini New Delhi110085.
Quick Tasty Bites,Delhi,Rohini,--,Too Few Ratings,['Indian' 'Chinese' 'Pastas' 'Fast Food' 'Snacks'],₹150 FOR TWO,39.0,True,D6/102 Sector 6 Rd Pocket 6 Sector 6 Rohini Delhi 110085 India,Veg,Low,Restaurant: Quick Tasty Bites. Area: Rohini. Cuisine: ['Indian' 'Chinese' 'Pastas' 'Fast Food' 'Snacks']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Veg. Delivery: 39.0 mins. Address: D6/102 Sector 6 Rd Pocket 6 Sector 6 Rohini Delhi 110085 India.
Bansiwala,Delhi,Rohini,4.2,50+ ratings,['North Indian' 'Snacks' 'Chinese' 'Bakery'],₹300 FOR TWO,30.0,False,58 Ground Floor Bhock-H Pocket-33 Sector-3 Rohini Delhi-110085,Non-Veg,Medium,Restaurant: Bansiwala. Area: Rohini. Cuisine: ['North Indian' 'Snacks' 'Chinese' 'Bakery']. Budget: Medium. Rating: 4.2. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 30.0 mins. Address: 58 Ground Floor Bhock-H Pocket-33 Sector-3 Rohini Delhi-110085.
Pawan Vaishno Dhaba,Delhi,Sector 6 Rohini,3.7,100+ ratings,['North Indian'],₹150 FOR TWO,27.0,True,H.N. 170  POCKET D-7 SECTOR -6 ROHINI DELHI-110085,Veg,Low,Restaurant: Pawan Vaishno Dhaba. Area: Sector 6 Rohini. Cuisine: ['North Indian']. Budget: Low. Rating: 3.7. Reviews: 100+ ratings. Diet: Veg. Delivery: 27.0 mins. Address: H.N. 170  POCKET D-7 SECTOR -6 ROHINI DELHI-110085.
Home Plate,Delhi,Rohini,4.2,500+ ratings,['Home Food' 'North Indian' 'Healthy Food' 'Thalis' 'Desserts' 'Indian' 'Punjabi'],₹160 FOR TWO,32.0,False,G-20/217 Ground floor Sector 7 Rohini- 110085,Non-Veg,Low,Restaurant: Home Plate. Area: Rohini. Cuisine: ['Home Food' 'North Indian' 'Healthy Food' 'Thalis' 'Desserts' 'Indian' 'Punjabi']. Budget: Low. Rating: 4.2. Reviews: 500+ ratings. Diet: Non-Veg. Delivery: 32.0 mins. Address: G-20/217 Ground floor Sector 7 Rohini- 110085.
STANDARD ICE CREAM(Rohini sector-6 Ayodhya chowk wale),Delhi,Rohini,4,50+ ratings,['Street Food' 'Desserts' 'Beverages'],₹150 FOR TWO,25.0,False,36 Pocket 1 Block-A Sector 6 Rohini Sector 6-7 Dividing road Delhi 110085 India,Non-Veg,Low,Restaurant: STANDARD ICE CREAM(Rohini sector-6 Ayodhya chowk wale). Area: Rohini. Cuisine: ['Street Food' 'Desserts' 'Beverages']. Budget: Low. Rating: 4. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 25.0 mins. Address: 36 Pocket 1 Block-A Sector 6 Rohini Sector 6-7 Dividing road Delhi 110085 India.
Kohinoor Foods & Snacks,Delhi,Rohini,--,Too Few Ratings,['North Indian' 'Snacks' 'Beverages'],₹250 FOR TWO,37.0,False,Shop No.A-1/274Ground  floorSec-6RohiniDelhi NAHAR PUR  SARASWATI VIHAR North West  Delhi -  110085,Non-Veg,Low,Restaurant: Kohinoor Foods & Snacks. Area: Rohini. Cuisine: ['North Indian' 'Snacks' 'Beverages']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: Shop No.A-1/274Ground  floorSec-6RohiniDelhi NAHAR PUR  SARASWATI VIHAR North West  Delhi -  110085.
RHYTHM ROOM,Delhi,Rohini,--,Too Few Ratings,['Continental' 'Beverages' 'Chinese'],₹300 FOR TWO,44.0,False,D-15/236 2nd Floor Ayodhya Chowk Rohini  Sector -3 Delhi-110085 KIRARI Rohini  North West  Delhi-110085,Non-Veg,Medium,Restaurant: RHYTHM ROOM. Area: Rohini. Cuisine: ['Continental' 'Beverages' 'Chinese']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 44.0 mins. Address: D-15/236 2nd Floor Ayodhya Chowk Rohini  Sector -3 Delhi-110085 KIRARI Rohini  North West  Delhi-110085.
KAYANSH FOODS,Delhi,Rohini,--,Too Few Ratings,['North Indian' 'Thalis' 'Combo'],₹250 FOR TWO,40.0,True,PROPERTY NO. A-1/274 GROUND FLOORSECTOR-6 RITHALA Rohini North West Delhi-110085,Veg,Low,Restaurant: KAYANSH FOODS. Area: Rohini. Cuisine: ['North Indian' 'Thalis' 'Combo']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Veg. Delivery: 40.0 mins. Address: PROPERTY NO. A-1/274 GROUND FLOORSECTOR-6 RITHALA Rohini North West Delhi-110085.
Little London,Delhi,Rohini,--,Too Few Ratings,['Chinese' 'Continental' 'Pizzas' 'Pastas' 'Snacks' 'Fast Food'],₹300 FOR TWO,40.0,False,D-15/235 sec-3 rohini delhi New Delhi Delhi 110085 RITHALA Rohini North West  Delhi110085,Non-Veg,Medium,Restaurant: Little London. Area: Rohini. Cuisine: ['Chinese' 'Continental' 'Pizzas' 'Pastas' 'Snacks' 'Fast Food']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 40.0 mins. Address: D-15/235 sec-3 rohini delhi New Delhi Delhi 110085 RITHALA Rohini North West  Delhi110085.
