name,city,area,avgrating,totalratingsstring,cuisines,costfortwostrings,deliverytime,veg,address,diet,price_level,rag_text
AL-NF RESTAURANT,Mumbai,Kurla,--,Too Few Ratings,['Chinese'  'Fast Food'],₹200 FOR TWO,35.0,False,Shop No 90  Khot Chawl  near Kohinoor International School  Kurla West  Kurla  Mumbai  Maharashtra 400070  India,Non-Veg,Low,Restaurant: AL-NF RESTAURANT. Area: Kurla. Cuisine: ['Chinese'  'Fast Food']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 35.0 mins. Address: Shop No 90  Khot Chawl  near Kohinoor International School  Kurla West  Kurla  Mumbai  Maharashtra 400070  India.
Vinanjay Family restaurant &bar,Mumbai,Scruz Bandra East,--,Too Few Ratings,['Indian'  'Chinese'  'South Indian'  'Biryani'  'Tandoor'  'Snacks'],₹350 FOR TWO,41.0,False,SHOP NO 2 KURLA KALINA ROAD SANTACRUZ EAST    Greater Mumbai  Maharashtra-400029,Non-Veg,Medium,Restaurant: Vinanjay Family restaurant &bar. Area: Scruz Bandra East. Cuisine: ['Indian'  'Chinese'  'South Indian'  'Biryani'  'Tandoor'  'Snacks']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 41.0 mins. Address: SHOP NO 2 KURLA KALINA ROAD SANTACRUZ EAST    Greater Mumbai  Maharashtra-400029.
The Bombay Chopstic,Mumbai,Saki Naka,--,Too Few Ratings,['Indian'  'Chinese'],₹250 FOR TWO,35.0,False,GALA NO 10 GHAS COMPOUND SHASTRI NAGAR NEAR PHEONIX MARKETCITY KURLA WEST  District - Greater Mumbai  STATE - Maharashtra,Non-Veg,Low,Restaurant: The Bombay Chopstic. Area: Saki Naka. Cuisine: ['Indian'  'Chinese']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 35.0 mins. Address: GALA NO 10 GHAS COMPOUND SHASTRI NAGAR NEAR PHEONIX MARKETCITY KURLA WEST  District - Greater Mumbai  STATE - Maharashtra.
MANORA CHINESE AND FAST FOOD,Mumbai,Kurla,--,Too Few Ratings,['Chinese'],₹250 FOR TWO,37.0,False,SHOP NO-1  OPP BLDG NO-138   ASHTAVINAYAK MARG  NEHRU NAGAR  KURLA  EAST  MUMBAI-400024,Non-Veg,Low,Restaurant: MANORA CHINESE AND FAST FOOD. Area: Kurla. Cuisine: ['Chinese']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: SHOP NO-1  OPP BLDG NO-138   ASHTAVINAYAK MARG  NEHRU NAGAR  KURLA  EAST  MUMBAI-400024.
Natural Ice Cream,Mumbai,Santacruz East,4.7,100+ ratings,['Ice Cream'],₹150 FOR TWO,27.0,True,3  Gokul Harmony  Kalina Market  Sunder Nagar  Santacruz East  Mumbai  Mumbai  Maharashtra 400085,Veg,Low,Restaurant: Natural Ice Cream. Area: Santacruz East. Cuisine: ['Ice Cream']. Budget: Low. Rating: 4.7. Reviews: 100+ ratings. Diet: Veg. Delivery: 27.0 mins. Address: 3  Gokul Harmony  Kalina Market  Sunder Nagar  Santacruz East  Mumbai  Mumbai  Maharashtra 400085.
ROLLING SPICES,Mumbai,Kurla,--,Too Few Ratings,['North Indian'  'Chinese'  'Indian'],₹350 FOR TWO,37.0,False,29 1 1  Gaiban Shah Dargha Road  Guru Nanak Nagar  Ghatkopar West  400086,Non-Veg,Medium,Restaurant: ROLLING SPICES. Area: Kurla. Cuisine: ['North Indian'  'Chinese'  'Indian']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: 29 1 1  Gaiban Shah Dargha Road  Guru Nanak Nagar  Ghatkopar West  400086.
Hotel Dashmesh Punjab,Mumbai,Saki Naka,--,Too Few Ratings,['North Indian'  'Chinese'  'Seafood'],₹500 FOR TWO,38.0,False,Gurunanak Nagar  L.B.S. Marg  Near Madhubhan Toyota  Kurla West  Mumbai,Non-Veg,Medium,Restaurant: Hotel Dashmesh Punjab. Area: Saki Naka. Cuisine: ['North Indian'  'Chinese'  'Seafood']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 38.0 mins. Address: Gurunanak Nagar  L.B.S. Marg  Near Madhubhan Toyota  Kurla West  Mumbai.
Subway,Mumbai,Bandra East,4.3,100+ ratings,['Fast Food'  'Salads'  'Snacks'  'Desserts'  'Beverages'],₹350 FOR TWO,37.0,False,Ground floor   The Capital   Bandra   Kurla complex  Bandra (East) Mumbai 400051,Non-Veg,Medium,Restaurant: Subway. Area: Bandra East. Cuisine: ['Fast Food'  'Salads'  'Snacks'  'Desserts'  'Beverages']. Budget: Medium. Rating: 4.3. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: Ground floor   The Capital   Bandra   Kurla complex  Bandra (East) Mumbai 400051.
Sichuan Bistro,Mumbai,Santacruz East,--,Too Few Ratings,['Chinese'],₹400 FOR TWO,38.0,False,HE/I-3780  IAC OLD GATE KALINA  SANTACRUZ EAST  BEHIND VAKOLA MILITARY CAMP  Greater Mumbai  Maharashtra-400029,Non-Veg,Medium,Restaurant: Sichuan Bistro. Area: Santacruz East. Cuisine: ['Chinese']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 38.0 mins. Address: HE/I-3780  IAC OLD GATE KALINA  SANTACRUZ EAST  BEHIND VAKOLA MILITARY CAMP  Greater Mumbai  Maharashtra-400029.
Yadav Paan Shop,Mumbai,Kurla,--,Too Few Ratings,['Paan'  'Indian'],₹100 FOR TWO,38.0,False,Shop D3  Opposite Prabhat Medical  SG Barve Marg  Nehru Nagar  Kurla East  Mumbai. 400024,Non-Veg,Low,Restaurant: Yadav Paan Shop. Area: Kurla. Cuisine: ['Paan'  'Indian']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 38.0 mins. Address: Shop D3  Opposite Prabhat Medical  SG Barve Marg  Nehru Nagar  Kurla East  Mumbai. 400024.
